id,year,month,employment_status,job_title,job_years,is_manager,hours_per_week,telecommute_days_per_week,education,is_education_computer_related,certifications,salary
2552,2018,12,2,1,2.0,0,45.0,5.0,3,0.0,1,7100.0
2553,2017,1,2,1,5.0,0,40.0,4.0,2,0.0,0,7166.0
2554,2017,12,2,1,1.0,1,45.0,0.0,3,1.0,0,3916.0
2555,2017,1,2,2,4.64083006561005,0,41.114137565130896,0.0,2,1.0,1,7052.09183260453
2556,2018,12,2,5,4.88168823130372,0,40.024791782567796,0.0,0,0.0,1,6948.37653688042
2557,2017,1,2,2,4.64083006561005,0,41.114137565130896,0.0,2,1.0,1,7052.09183260453
2558,2017,1,2,5,2.0,0,40.0,0.0,2,1.0,0,6083.0
2559,2017,12,2,4,4.72795071856591,0,43.391338815486,0.0,2,0.0,1,5247.09587215435
2560,2017,12,2,2,5.0,0,40.0,0.0,2,1.0,0,7166.0
2561,2017,1,2,4,4.0,1,40.0,0.0,1,1.0,1,7500.0
2562,2017,1,2,7,5.0,1,40.0,0.0,2,1.0,1,7166.0
2563,2017,1,2,2,4.64083006561005,0,41.114137565130896,0.0,2,1.0,1,7052.09183260453
2564,2017,1,2,1,10.0,0,40.0,0.0,2,1.0,1,6916.0
2565,2017,1,2,1,4.45645192422728,0,40.8940884054592,0.0,2,1.0,0,6564.939162516
2566,2017,12,2,1,3.4071563051657003,0,41.405996926477606,0.0,2,0.0,1,6525.94355483067
2567,2017,1,2,1,5.0,0,40.0,2.0,2,1.0,1,7416.0
2568,2017,12,2,1,4.0,0,40.0,5.0,2,1.0,1,9416.0
2569,2017,1,2,2,5.50257142857143,0,40.251,3.0,2,0.0,1,7597.7440555555595
2570,2017,12,2,1,2.0,0,40.0,0.0,0,0.0,0,8500.0
2571,2017,1,2,2,4.9070636832688095,0,40.727005354549604,0.0,0,0.0,1,6600.64001429953
2572,2017,1,2,2,6.0,1,40.0,0.0,3,1.0,1,8333.0
2573,2018,12,2,0,4.0,0,40.0,0.0,1,1.0,0,4500.0
2574,2017,12,2,0,7.0,0,40.0,5.0,2,0.0,0,4833.0
2575,2017,1,2,6,2.46553249528249,0,40.560729825729794,0.0,1,0.0,0,5706.23898914974
2576,2018,12,2,1,5.0,0,40.0,0.0,2,1.0,0,7166.0
2577,2018,12,2,2,10.0,0,40.0,0.0,3,1.0,1,7125.0
2578,2017,12,2,7,1.0,0,45.0,1.0,2,1.0,0,7500.0
2579,2017,12,2,1,3.7891715996141704,0,40.161482190384795,0.0,3,0.0,1,5833.814032626489
2580,2017,12,2,2,9.0,0,42.0,2.0,3,1.0,0,7500.0
2581,2017,1,2,4,5.0,1,40.0,0.0,1,1.0,1,7166.0
2582,2017,1,2,2,4.7719611254701695,0,40.7615858249761,1.0,2,0.0,1,8021.9375778557915
2583,2017,1,2,6,3.0,0,42.0,0.0,2,0.0,0,4583.0
2584,2017,12,2,6,3.0,1,40.0,0.0,2,0.0,0,10000.0
2585,2017,1,2,1,3.0,0,45.0,2.0,2,1.0,1,7166.0
2586,2017,1,0,2,4.9538461538461505,0,40.0,5.0,3,1.0,1,7097.68
2587,2017,1,2,5,3.4285692640692598,0,40.084285714285706,0.0,1,0.0,0,7041.9666969697
2588,2017,1,2,2,6.0,0,45.0,0.0,2,0.0,1,8750.0
2589,2018,12,2,6,1.4938809523809498,0,43.1667557720058,0.0,3,1.0,0,5468.57103571429
2590,2018,12,2,0,6.0,0,40.0,0.0,2,0.0,1,8083.0
2591,2017,12,2,1,6.0,0,40.0,0.0,2,1.0,1,5175.0
2592,2017,12,2,1,2.0,0,40.0,2.0,1,1.0,0,4833.0
2593,2017,12,2,2,4.044,1,40.326348401598395,0.0,3,1.0,0,5098.88963133641
2594,2018,12,2,1,3.69856055784643,0,40.020553886764205,0.0,3,1.0,1,6780.11225422692
2595,2017,1,2,7,6.0,0,45.0,1.0,2,1.0,0,7500.0
2596,2017,1,2,2,1.0,0,40.0,0.0,1,1.0,0,5750.0
2597,2017,12,2,2,6.0,0,40.0,1.0,1,0.0,1,8166.0
2598,2017,1,2,2,5.0,0,40.0,2.0,3,1.0,1,7166.0
2599,2018,12,2,2,4.43545833333333,1,38.78125937950939,0.0,1,0.0,1,7695.7840238095205
2600,2017,1,2,6,3.0,0,40.0,2.0,2,0.0,0,4166.0
2601,2017,1,2,2,2.0,0,40.0,0.0,0,0.0,1,6143.0
2602,2017,12,2,2,2.0,0,40.0,0.0,3,0.0,0,9791.0
2603,2017,12,2,1,4.0,0,37.0,1.0,2,0.0,0,5708.0
2604,2017,1,2,2,1.0,0,40.0,5.0,0,1.0,1,5658.0
2605,2017,12,2,1,3.86503246607194,0,40.8450942285269,1.0,2,1.0,1,7379.26331235547
2606,2017,12,2,2,4.0,0,40.0,1.0,2,1.0,1,8592.0
2607,2017,1,2,4,5.0,1,41.0,0.0,2,1.0,0,5083.0
2608,2017,1,2,7,1.0,0,42.0,0.0,2,0.0,0,6250.0
2609,2017,12,2,2,3.0,0,40.0,0.0,2,1.0,0,6428.0
2610,2017,12,2,4,5.0,1,40.0,3.0,0,0.0,0,7166.0
2611,2017,1,2,5,4.258571428571431,0,41.4695028011205,3.0,2,1.0,1,7145.6308982683995
2612,2017,12,2,5,5.04065223665224,0,40.2807386363636,5.0,0,0.0,0,7222.01036507937
2613,2017,1,2,2,5.0,0,40.0,0.0,2,1.0,1,7166.0
2614,2017,12,2,1,5.0,0,40.0,0.0,0,1.0,0,7166.0
2615,2017,1,2,2,4.64083006561005,0,41.114137565130896,0.0,2,1.0,1,7052.09183260453
2616,2017,1,2,2,0.0,0,40.0,1.0,3,1.0,1,10000.0
2617,2017,1,2,2,6.0,0,40.0,5.0,2,0.0,0,6250.0
2618,2017,12,2,7,5.0,0,40.0,0.0,2,1.0,0,7166.0
2619,2017,1,0,2,5.0,0,40.0,2.0,2,1.0,1,7166.0
2620,2017,12,2,2,4.2633494220164705,0,41.325061878877705,2.0,2,1.0,0,6644.85170744648
2621,2017,12,2,2,8.0,1,40.0,0.0,3,1.0,1,7666.0
2622,2017,1,2,1,10.0,0,40.0,0.0,2,1.0,0,9525.0
2623,2018,1,2,3,1.0,0,40.0,0.0,0,0.0,0,3750.0
2624,2017,1,2,2,4.39897442599596,0,40.9390320654104,0.0,2,1.0,0,6929.89287980687
2625,2017,1,2,5,4.85945238095238,1,40.425,3.0,2,1.0,1,6821.67085714286
2626,2017,1,2,2,1.0,0,42.0,0.0,2,0.0,0,8458.0
2627,2017,1,2,2,4.6150413211557595,0,40.810169591180895,1.0,2,1.0,1,7342.12456054052
2628,2017,1,2,0,5.478357142857139,0,44.789583333333304,5.0,1,1.0,1,6234.6685
2629,2018,12,2,5,5.0,0,40.0,0.0,3,0.0,0,7166.0
2630,2017,1,2,2,2.0,0,40.0,3.0,3,1.0,1,8166.0
2631,2017,1,2,2,5.0,0,40.0,0.0,2,1.0,0,7166.0
2632,2017,12,2,2,4.0,0,40.0,0.0,2,0.0,0,5416.0
2633,2017,1,2,2,5.0,0,40.0,0.0,2,1.0,0,7166.0
2634,2017,1,2,2,5.0,0,40.0,5.0,2,1.0,1,7166.0
2635,2017,12,0,3,7.0,0,40.0,0.0,2,1.0,1,6500.0
2636,2019,1,2,2,6.0,0,45.0,1.0,2,0.0,0,10250.0
2637,2017,1,2,7,7.88222203235361,0,40.2013068181818,0.0,1,0.0,1,6552.433012521839
2638,2017,12,2,1,5.0,0,38.0,1.0,2,1.0,0,4253.0
2639,2017,12,2,5,5.0,0,40.0,5.0,0,0.0,0,7166.0
2640,2017,12,2,2,8.0,0,40.0,0.0,2,1.0,0,9500.0
2641,2017,12,2,2,9.0,0,40.0,0.0,0,0.0,0,6936.0
2642,2017,12,2,2,2.0,1,40.0,0.0,2,1.0,1,5833.0
2643,2017,12,2,1,2.0,0,45.0,0.0,0,0.0,0,5500.0
2644,2017,12,2,1,5.0,0,40.0,5.0,2,0.0,1,9791.0
2645,2017,1,0,2,5.0,1,40.0,4.0,2,1.0,1,7166.0
2646,2017,1,2,2,2.0,0,40.0,0.0,1,1.0,1,4166.0
2647,2017,1,2,1,5.0,0,40.0,0.0,2,1.0,1,7166.0
2648,2017,1,2,2,4.889672192181781,0,40.350866403134106,0.0,3,1.0,1,6902.78415473201
2649,2017,12,2,4,5.72833333333333,1,41.4405555555556,4.0,2,1.0,0,7514.47566666667
2650,2018,12,2,1,4.0,0,40.0,,2,1.0,1,3708.0
2651,2017,1,2,2,3.9575787416884203,0,40.301676911036,0.0,0,0.0,0,6279.98915233786
2652,2017,1,2,6,4.0,0,40.0,0.0,0,0.0,0,6200.0
2653,2017,12,2,2,2.0,0,38.0,2.0,2,0.0,1,4888.0
2654,2017,1,0,5,5.0,1,40.0,5.0,3,1.0,1,7166.0
2655,2017,1,2,1,10.0,0,38.0,0.0,1,0.0,1,5416.0
2656,2017,12,2,4,3.83342692615636,1,41.0924308311975,0.0,2,0.0,0,7453.70183868621
2657,2017,1,2,5,2.5633956043956,0,41.720260485773295,2.0,2,1.0,0,8905.522203388371
2658,2017,1,2,6,2.0,0,40.0,3.0,1,0.0,1,4975.0
2659,2017,12,2,4,4.5266957064977005,1,41.0898674093389,0.0,2,1.0,1,7083.69464459871
2660,2017,1,2,5,5.34023809523809,1,40.4438461538462,1.0,1,0.0,1,7420.89416666667
2661,2017,1,2,5,2.71795238095238,0,40.025,5.0,2,1.0,1,8941.50090079365
2662,2017,1,2,2,1.0,0,40.0,1.0,1,1.0,1,5333.0
2663,2017,12,2,4,6.0,1,40.0,1.0,2,1.0,0,7916.0
2664,2017,1,2,2,4.97644497756969,0,40.7119648455196,0.0,3,0.0,0,7360.20634324995
2665,2017,1,2,2,3.9679184617841696,0,41.5335127323657,5.0,3,1.0,1,7724.735176013531
2666,2017,12,2,6,4.0,0,38.0,3.0,1,0.0,1,5025.0
2667,2017,12,2,1,4.07064526629927,0,40.8332818137705,0.0,0,0.0,0,6749.64577467426
2668,2017,1,2,2,4.0,0,40.0,0.0,2,0.0,1,4083.0
2669,2017,1,2,2,3.0,0,45.0,0.0,1,0.0,1,8500.0
2670,2018,12,2,2,3.0,0,40.0,2.0,2,1.0,0,7000.0
2671,2017,12,2,1,3.69856055784643,0,40.020553886764205,0.0,3,1.0,1,6780.11225422692
2672,2017,12,2,2,9.0,0,40.0,0.0,2,1.0,0,9333.0
2673,2017,12,2,3,5.0,0,40.0,0.0,3,1.0,1,7166.0
2674,2018,1,2,1,3.0,0,44.0,1.0,3,0.0,1,5166.0
2675,2018,12,2,2,4.0,0,40.0,0.0,2,1.0,1,6916.0
2676,2017,1,2,5,5.0,1,40.0,1.0,1,0.0,1,7166.0
2677,2017,12,2,2,10.0,0,40.0,5.0,1,1.0,0,9416.0
2678,2017,12,2,2,5.0,0,40.0,1.0,2,1.0,1,7166.0
2679,2017,12,2,2,2.9535822981366495,1,41.670064102564105,2.0,2,1.0,0,8525.96458191808
2680,2017,12,2,1,4.78393032736957,1,40.6144070291164,0.0,2,1.0,0,7187.743093820491
2681,2017,1,2,6,4.0,0,38.0,0.0,2,0.0,1,5833.0
2682,2017,12,2,1,6.0,0,40.0,5.0,2,1.0,0,9833.0
2683,2017,1,2,7,5.422018009768009,0,41.78703878066379,0.0,2,1.0,0,7403.55734382284
2684,2017,1,2,1,10.0,0,40.0,0.0,0,0.0,0,9583.0
2685,2017,12,2,1,5.0,0,40.0,0.0,3,1.0,1,7166.0
2686,2017,12,2,0,7.0,0,45.0,5.0,1,1.0,1,8541.0
2687,2017,1,2,2,5.0,0,40.0,5.0,1,1.0,0,7166.0
2688,2017,1,2,2,4.598758721670491,0,40.1861196524064,2.0,0,0.0,1,6496.7882358752295
2689,2017,1,2,7,4.4764305555555595,0,40.69,3.0,1,1.0,1,7404.4237135145595
2690,2017,12,2,1,5.0,0,40.0,5.0,2,0.0,1,7166.0
2691,2017,12,0,2,4.12108333333333,1,40.155,2.0,1,0.0,0,6824.94666666667
2692,2017,12,2,7,1.0,0,40.0,0.0,2,0.0,1,7000.0
2693,2017,1,2,2,5.0,0,40.0,0.0,3,0.0,1,7166.0
2694,2017,1,2,4,3.0,0,38.0,0.0,0,0.0,1,4864.0
2695,2017,1,2,5,4.4234132534132495,0,41.783590657708295,3.0,2,1.0,0,8387.647910173158
2696,2017,12,2,2,6.0,0,40.0,5.0,1,1.0,1,7250.0
2697,2017,1,2,2,2.0,0,40.0,5.0,2,0.0,1,7500.0
2698,2017,12,2,1,5.0,0,45.0,0.0,3,0.0,1,8250.0
2699,2018,12,2,2,5.0,0,42.0,1.0,2,1.0,0,6666.0
2700,2017,1,2,1,4.94511378307467,0,40.146451752994,0.0,3,1.0,0,6657.163452402261
2701,2017,12,2,7,1.0,0,40.0,0.0,1,1.0,1,6125.0
2702,2017,1,2,1,5.604428571428571,0,40.036333333333296,5.0,0,0.0,0,7485.665166666659
2703,2017,12,2,4,6.0,1,45.0,0.0,3,1.0,1,10416.0
2704,2017,1,2,2,5.0,0,40.0,1.0,2,1.0,1,7166.0
2705,2017,12,2,7,5.0,0,40.0,0.0,2,0.0,1,7166.0
2706,2017,12,2,6,7.33066666666667,0,41.615150987224204,0.0,1,1.0,1,5641.49694444444
2707,2018,12,2,6,4.4827549011314005,0,40.3424649394446,0.0,2,1.0,0,6431.84109715078
2708,2017,12,2,4,5.0,1,40.0,1.0,2,0.0,1,7166.0
2709,2017,12,2,6,3.0,0,40.0,0.0,2,1.0,0,5416.0
2710,2017,1,2,1,1.0,0,40.0,0.0,2,1.0,1,5166.0
2711,2017,1,2,2,5.0,0,40.0,0.0,2,1.0,0,7166.0
2712,2017,12,2,2,5.0,0,40.0,1.0,2,0.0,1,7166.0
2713,2017,1,2,1,3.69856055784643,0,40.020553886764205,0.0,3,1.0,1,6780.11225422692
2714,2017,12,2,4,5.253117604617611,1,40.4597214773531,0.0,3,0.0,1,7207.0937691197705
2715,2017,1,2,6,5.363960317460321,1,40.0,0.0,2,0.0,0,7111.88506493506
2716,2017,1,2,2,5.0,0,40.0,1.0,0,1.0,1,5250.0
2717,2017,1,2,2,3.0,0,42.0,0.0,2,0.0,1,8222.0
2718,2017,12,2,1,10.0,0,41.0,2.0,2,1.0,1,8125.0
2719,2017,1,2,3,2.03014452214452,0,39.1154761904762,0.0,4,0.0,0,7356.29866666667
2720,2018,12,2,1,4.0,1,45.0,0.0,2,1.0,0,6000.0
2721,2018,1,2,2,5.28091666666667,0,40.0978333333333,3.0,1,1.0,0,7175.3309285714295
2722,2017,1,2,2,7.0,0,40.0,0.0,0,0.0,1,4056.0
2723,2017,12,2,2,4.99722354162143,1,40.37841704462829,0.0,3,1.0,1,7366.409174996129
2724,2017,1,2,7,5.0,0,40.0,0.0,2,0.0,1,7166.0
2725,2017,12,0,7,5.18303354978355,0,40.0913095238095,0.0,2,0.0,1,6440.485696248199
2726,2017,12,2,2,6.0,0,45.0,,1,1.0,1,8333.0
2727,2017,1,2,1,4.0,0,40.0,0.0,2,1.0,0,6916.0
2728,2017,12,2,0,3.0,1,45.0,0.0,2,1.0,1,4916.0
2729,2017,1,2,2,4.04073862302981,0,40.9044485061286,0.0,2,0.0,0,7107.089169939409
2730,2017,12,2,1,6.189,0,43.517797619047606,2.0,3,0.0,1,7528.711642857141
2731,2017,12,2,2,4.6150413211557595,0,40.810169591180895,1.0,2,1.0,1,7342.12456054052
2732,2017,1,2,2,4.64083006561005,0,41.114137565130896,0.0,2,1.0,1,7052.09183260453
2733,2018,1,2,1,10.0,0,40.0,0.0,4,1.0,0,6833.0
2734,2017,1,2,7,3.0,0,40.0,5.0,2,0.0,1,9166.0
2735,2019,1,2,2,7.0,1,45.0,1.0,0,0.0,1,8583.0
2736,2017,12,2,2,6.276025613275619,0,42.907405982906,2.0,3,1.0,0,7893.53818403818
2737,2017,12,2,5,4.58833333333333,0,42.3846666666667,5.0,1,0.0,1,9326.9595
2738,2017,1,2,1,2.0,0,40.0,1.0,0,0.0,1,6416.0
2739,2017,1,2,1,1.0,0,37.0,0.0,0,0.0,0,4083.0
2740,2017,1,0,2,5.0,0,40.0,5.0,0,0.0,0,7166.0
2741,2017,12,2,2,4.759545405854039,0,40.807492261917204,0.0,3,0.0,1,7041.14458433487
2742,2018,12,2,2,1.0,0,44.0,0.0,2,0.0,0,9166.0
2743,2017,12,2,4,5.96611904761905,1,40.7016666666667,3.0,3,1.0,1,6957.961535714289
2744,2017,1,0,1,5.0,1,40.0,5.0,0,0.0,1,7166.0
2745,2018,12,2,1,3.0,0,40.0,2.0,3,1.0,1,5583.0
2746,2018,12,2,5,5.53284126984127,0,41.7731746031746,2.0,2,1.0,1,6762.5674122806995
2747,2017,12,2,1,4.29439826839827,0,40.0,5.0,2,0.0,1,8173.427676046179
2748,2017,1,2,2,4.46140457800713,0,41.3329660943632,1.0,1,1.0,1,6907.57303257853
2749,2017,1,2,0,4.93959523809524,0,41.457238095238104,0.0,3,0.0,1,6463.85133333333
2750,2017,12,2,2,6.0579047619047595,1,43.6033333333333,5.0,0,0.0,1,8781.373958152959
2751,2018,12,2,1,5.0,0,40.0,0.0,2,1.0,0,7166.0
2752,2017,12,2,2,3.0,0,40.0,0.0,2,1.0,0,7250.0
2753,2017,1,2,7,4.0745714285714305,0,42.0884761904762,0.0,0,0.0,1,7044.351873437409
2754,2018,1,2,5,4.90691896669222,0,40.089816638994,0.0,3,1.0,1,7218.41137667888
2755,2017,1,2,1,4.7424656287224005,0,40.343501970252,0.0,0,0.0,1,6493.877554539761
2756,2017,1,0,2,10.0,1,40.0,5.0,2,0.0,1,10416.0
2757,2017,12,2,2,2.0,0,40.0,0.0,2,0.0,0,8750.0
2758,2017,1,2,1,5.0,0,40.0,0.0,0,0.0,0,7166.0
2759,2017,12,2,5,3.49293181818182,0,40.619591903194795,5.0,3,1.0,1,7078.10606998557
2760,2017,12,0,2,3.90861043132321,0,39.9959659090909,0.0,1,0.0,1,7310.81963031062
2761,2018,12,2,2,1.0,1,40.0,0.0,2,1.0,0,8333.0
2762,2017,1,2,6,5.0,0,40.0,0.0,2,1.0,1,7166.0
2763,2017,1,2,1,2.0,0,45.0,0.0,0,0.0,1,4000.0
2764,2017,12,2,6,10.0,0,40.0,0.0,2,1.0,0,10000.0
2765,2017,1,2,2,1.0,0,40.0,0.0,3,0.0,1,5416.0
2766,2017,12,2,2,1.0,0,40.0,0.0,2,1.0,1,7500.0
2767,2017,12,2,5,5.0,0,40.0,0.0,2,1.0,0,7166.0
2768,2017,1,2,2,4.0,0,42.0,0.0,2,1.0,0,7958.0
2769,2018,12,2,2,5.0,0,40.0,0.0,2,1.0,1,7166.0
2770,2018,12,2,2,4.64083006561005,0,41.114137565130896,0.0,2,1.0,1,7052.09183260453
2771,2017,1,2,2,4.044,1,40.326348401598395,0.0,3,1.0,0,5098.88963133641
2772,2018,12,0,1,5.10542857142857,0,40.0,5.0,0,0.0,0,7108.51666666667
2773,2017,12,2,1,5.0,0,40.0,5.0,1,1.0,1,7166.0
2774,2017,12,2,2,1.0,0,40.0,0.0,1,1.0,1,9583.0
2775,2017,1,2,2,4.39897442599596,0,40.9390320654104,0.0,2,1.0,0,6929.89287980687
2776,2018,1,2,1,6.0,0,40.0,2.0,3,0.0,0,9583.0
2777,2018,12,2,2,1.0,0,40.0,0.0,0,0.0,0,4666.0
2778,2017,12,2,6,1.0,0,40.0,5.0,3,0.0,0,4166.0
2779,2017,1,2,7,4.14439285714286,0,40.751890331890294,2.0,2,0.0,1,7179.17640873016
2780,2017,12,2,2,3.0,0,40.0,0.0,1,0.0,1,3741.0
2781,2017,1,2,1,4.78393032736957,1,40.6144070291164,0.0,2,1.0,0,7187.743093820491
2782,2017,1,2,2,4.64083006561005,0,41.114137565130896,0.0,2,1.0,1,7052.09183260453
2783,2017,12,2,2,3.0,0,39.0,0.0,3,1.0,1,4583.0
2784,2017,1,2,2,3.0,0,45.0,1.0,2,1.0,1,8708.0
2785,2017,1,2,2,2.0,0,40.0,1.0,0,0.0,0,8333.0
2786,2017,12,2,2,4.0,0,40.0,1.0,0,0.0,1,4416.0
2787,2018,12,2,1,7.0,1,40.0,0.0,3,0.0,1,3958.0
2788,2017,12,2,2,5.0,0,40.0,0.0,0,1.0,0,7166.0
2789,2017,12,2,5,5.47261904761905,1,41.694523809523794,0.0,3,0.0,0,6392.47371428571
2790,2017,1,2,2,3.0,1,40.0,1.0,0,1.0,0,6250.0
2791,2018,12,2,5,3.2388722943723,1,42.051201659451706,0.0,2,1.0,1,7480.21681746032
2792,2017,12,2,4,4.91166666666667,1,40.1008333333333,1.0,1,0.0,1,7094.7
2793,2017,12,2,2,4.8429897046345705,1,40.488096689215105,0.0,2,1.0,0,7044.55072291063
2794,2017,12,2,1,5.73367443667444,0,41.2799000721501,2.0,2,1.0,1,6677.9673408993
2795,2017,1,0,1,4.69770217088615,0,41.6041666666667,0.0,3,1.0,0,6693.031308189929
2796,2018,12,2,2,4.0,0,40.0,1.0,1,1.0,0,5832.0
2797,2017,1,2,2,4.889672192181781,0,40.350866403134106,0.0,3,1.0,1,6902.78415473201
2798,2017,12,2,1,1.0,0,40.0,0.0,2,0.0,1,7500.0
2799,2017,12,2,2,9.0,0,40.0,1.0,1,0.0,1,6416.0
2800,2018,1,2,2,4.5895581068398394,1,,0.0,0,0.0,1,7993.8848224277
2801,2017,1,0,1,10.0,0,40.0,0.0,2,1.0,0,7280.0
2802,2017,12,2,2,6.09266666666667,1,40.402357142857205,4.0,3,1.0,1,7497.482
2803,2017,12,2,1,4.0,0,40.0,0.0,2,0.0,0,10166.0
2804,2017,12,2,2,6.0,0,40.0,0.0,1,1.0,0,6666.0
2805,2017,1,2,2,5.0,0,40.0,0.0,2,0.0,0,7166.0
2806,2017,12,2,2,4.7719611254701695,0,40.7615858249761,1.0,2,0.0,1,8021.9375778557915
2807,2017,12,2,2,1.0,0,45.0,0.0,2,0.0,1,9583.0
2808,2017,12,2,5,5.0,0,40.0,1.0,1,1.0,1,8041.0
2809,2017,1,2,5,3.2388722943723,1,42.051201659451706,0.0,2,1.0,1,7480.21681746032
2810,2017,12,2,1,5.0,0,40.0,0.0,3,1.0,1,7166.0
2811,2017,1,0,2,5.0,0,40.0,1.0,2,0.0,0,7166.0
2812,2017,12,2,2,5.0,0,40.0,0.0,3,0.0,1,9458.0
2813,2017,12,2,2,1.0,0,37.0,0.0,1,1.0,1,8916.0
2814,2017,1,2,2,3.0,1,40.0,0.0,2,1.0,1,10000.0
2815,2017,12,2,1,2.0,0,40.0,0.0,2,0.0,1,3750.0
2816,2017,12,2,2,3.0,0,40.0,0.0,2,0.0,1,5083.0
2817,2017,12,2,2,6.0,0,40.0,5.0,2,1.0,0,10416.0
2818,2017,1,2,2,3.49217382746,0,41.5034226847194,1.0,2,0.0,0,7760.29556259317
2819,2017,1,2,2,4.33048561027325,0,40.9734095118135,0.0,2,0.0,1,7298.82316186425
2820,2017,1,2,1,4.7707968745634,0,40.8104297959568,0.0,2,1.0,1,6573.34496751579
2821,2017,12,2,1,10.0,0,45.0,0.0,2,1.0,0,7916.0
2822,2018,12,2,1,6.0,0,40.0,0.0,2,1.0,0,4100.0
2823,2017,1,2,2,4.64083006561005,0,41.114137565130896,0.0,2,1.0,1,7052.09183260453
2824,2017,1,2,5,4.66335761460761,1,40.162291666666704,1.0,2,1.0,0,7213.122190476191
2825,2017,12,2,2,4.22536881685124,0,40.428527767042496,0.0,1,1.0,1,6927.16367895412
2826,2018,12,2,1,1.0,0,45.0,0.0,2,0.0,1,3750.0
2827,2017,1,2,1,3.86503246607194,0,40.8450942285269,1.0,2,1.0,1,7379.26331235547
2828,2017,1,0,2,4.260757333126779,0,39.957,1.0,2,1.0,1,7456.54912921874
2829,2018,12,2,0,5.0,1,40.0,5.0,2,0.0,0,7166.0
2830,2017,12,2,1,7.0,0,45.0,3.0,2,1.0,1,5416.0
2831,2017,12,2,2,10.0,0,45.0,0.0,2,0.0,1,9583.0
2832,2017,12,2,2,5.0,0,40.0,0.0,2,1.0,1,7166.0
2833,2017,12,2,2,4.0058877424063395,1,42.0528533764567,0.0,0,0.0,0,7169.36875311357
2834,2017,1,2,1,5.0,0,38.0,0.0,0,0.0,0,3641.0
2835,2018,12,2,2,1.0,0,44.0,0.0,2,1.0,0,4583.0
2836,2017,12,2,1,2.90026345876346,0,40.3882857142857,0.0,1,0.0,0,5794.37218578644
2837,2017,1,2,2,1.0,0,37.0,0.0,3,0.0,0,8333.0
2838,2017,1,2,6,1.0,0,40.0,0.0,1,0.0,0,5416.0
2839,2017,12,2,2,5.0,1,40.0,5.0,0,0.0,0,7166.0
2840,2017,12,2,4,5.0,1,40.0,5.0,2,1.0,1,7166.0
2841,2017,12,2,2,2.0,0,45.0,0.0,2,1.0,1,5416.0
2842,2018,12,2,6,3.2216464561896,0,40.63803386113371,0.0,3,0.0,0,5692.44335128691
2843,2017,1,2,2,2.0,0,40.0,0.0,0,0.0,1,5541.0
2844,2017,12,0,5,5.0,1,40.0,0.0,3,1.0,0,5250.0
2845,2017,1,2,1,4.94511378307467,0,40.146451752994,0.0,3,1.0,0,6657.163452402261
2846,2017,12,2,1,4.94511378307467,0,40.146451752994,0.0,3,1.0,0,6657.163452402261
2847,2018,12,2,2,3.7039904475605696,1,41.498917832714206,0.0,2,1.0,1,7098.14087297353
2848,2017,1,2,2,5.0,0,40.0,0.0,0,0.0,1,7166.0
2849,2018,12,2,2,4.14672601405319,0,40.96771598007,0.0,3,1.0,0,7054.6438534377
2850,2017,1,2,4,2.0,1,45.0,0.0,2,1.0,0,7083.0
2851,2017,12,2,2,1.0,0,40.0,0.0,3,1.0,0,8333.0
2852,2017,12,2,2,5.0,0,40.0,1.0,2,1.0,0,7166.0
2853,2017,1,2,5,6.314238095238099,1,40.7989761904762,2.0,3,1.0,0,7366.9694166666695
2854,2017,12,2,1,4.45645192422728,0,40.8940884054592,0.0,2,1.0,0,6564.939162516
2855,2017,12,2,1,7.0,0,45.0,0.0,2,1.0,1,8416.0
2856,2017,12,2,0,6.0,0,40.0,2.0,3,0.0,1,6250.0
2857,2017,12,2,2,5.10358453416377,0,41.130448574327296,5.0,2,1.0,1,7636.39359304152
2858,2017,12,2,1,4.45645192422728,0,40.8940884054592,0.0,2,1.0,0,6564.939162516
2859,2017,1,2,2,5.0,1,40.0,0.0,2,0.0,1,7166.0
2860,2018,12,2,4,4.0,1,40.0,0.0,3,0.0,0,6666.0
2861,2017,12,2,2,4.26138437820312,0,41.0792931889243,1.0,3,1.0,1,7627.85606106677
2862,2018,12,2,1,7.0,1,43.0,1.0,2,1.0,0,5116.0
2863,2017,12,2,2,4.0,1,40.0,5.0,2,1.0,1,9583.0
2864,2017,1,2,7,4.05321578421579,0,40.692685786435796,0.0,2,0.0,0,7614.8319642857205
2865,2017,12,2,2,6.055357142857139,1,41.574304029304,5.0,0,0.0,0,7290.628178571429
2866,2017,12,2,4,5.0,1,40.0,0.0,0,0.0,0,9166.0
2867,2017,1,2,2,4.0,1,40.0,0.0,0,0.0,0,6500.0
2868,2017,12,2,5,4.0,1,40.0,0.0,3,0.0,1,9166.0
2869,2017,1,2,2,5.0,0,40.0,2.0,2,1.0,1,7166.0
2870,2017,1,2,2,4.0,1,40.0,4.0,2,0.0,1,8583.0
2871,2017,1,2,1,5.42141985791986,1,39.7441544011544,0.0,2,0.0,0,6875.2404979742505
2872,2017,1,2,2,6.899441919191919,0,42.4588492063492,4.0,2,1.0,1,8582.31958730159
2873,2017,12,2,5,1.0,0,45.0,0.0,2,0.0,0,4166.0
2874,2018,12,2,2,9.0,0,40.0,1.0,0,0.0,1,10416.0
2875,2017,12,2,1,6.0,0,40.0,2.0,2,0.0,0,9750.0
2876,2017,1,2,1,3.0,0,40.0,0.0,2,1.0,0,5083.0
